id,name,state_code,latitude,longitude
132580,Koratla,Telangana,18.82154,78.71186
132581,Korba,Chhattisgarh,22.5,82.6
132582,Koregaon,Maharashtra,18.64573,74.05909
132583,Koria,Chhattisgarh,23.48326,82.15037
132584,Korukollu,Andhra Pradesh,16.5,81.25
132585,Korwai,Madhya Pradesh,24.11774,78.04007
132586,Koradi,Maharashtra,21.24758,79.10575
132588,Kosamba,Gujarat,21.46202,72.95842
132589,Kosi,Uttar Pradesh,27.79449,77.4368
132590,Kosigi,Andhra Pradesh,15.8551,77.24463
132591,Kot Isa Khan,Punjab,30.94659,75.1378
132592,Kota,Uttar Pradesh,24.44643,83.13063
132593,Kota,Rajasthan,25.17512,75.84412
132594,Kotagiri,Tamil Nadu,11.42072,76.86035
132595,Kotamangalam,Kerala,10.06435,76.62843
132596,Kotaparh,Chhattisgarh,19.14256,82.32536
132597,Kotdwara,,29.74612,78.52219
132598,Kothi,Madhya Pradesh,24.7526,80.77751
132599,Kothapet,Telangana,19.35176,79.48323
132600,Kotkapura,Punjab,30.5819,74.83298
132601,Kotkhai,Himachal Pradesh,31.11728,77.53936
132602,Kotla,Himachal Pradesh,32.25,76.03333
132603,Kotma,Madhya Pradesh,23.20383,81.97904
132604,Kotputli,Rajasthan,27.70207,76.19911
132605,Kotra,Uttar Pradesh,25.8077,79.30909
132606,Kottagudem,Telangana,17.55106,80.61779
132607,Kottaiyur,Tamil Nadu,10.10956,78.7956
132608,Kottapalli,Telangana,18.49543,79.0943
132609,Kottayam,Kerala,9.66667,76.66667
132610,Kotturu,Karnataka,14.82442,76.22005
132611,Kotwa,Madhya Pradesh,25.0308,81.31908
132612,Kota,Chhattisgarh,22.29507,82.02366
132613,Kotar,Madhya Pradesh,24.69802,80.98073
132614,Kovalam,Kerala,8.36667,76.99667
132615,Kovilpatti,Tamil Nadu,9.17167,77.86989
132616,Kovvur,Andhra Pradesh,17.0162,81.72934
132618,Koynanagar,Maharashtra,17.4,73.76667
132619,Kozhikode,Kerala,11.5,76.0
132620,Koath,Bihar,25.32643,84.25983
132621,Krishna,Andhra Pradesh,16.66667,81.0
132622,Krishnagiri,Tamil Nadu,12.58,77.96
132623,Krishnarajpet,Karnataka,12.66621,76.4877
132624,Kuchaiburi,Odisha,22.26675,86.17385
132625,Kuchera,Rajasthan,26.98747,73.97108
132626,Kuchinda,Odisha,21.74356,84.34848
132627,Kuchaman,Rajasthan,27.14745,74.85655
132628,Kudachi,Karnataka,16.62784,74.85408
132629,Kudal,Maharashtra,16.01148,73.68867
132630,Kuju,Jharkhand,23.72536,85.51023
132631,Kukshi,Madhya Pradesh,22.20677,74.75788
132632,Kulattur,Tamil Nadu,9.0032,78.1928
132633,Kulgam,Jammu and Kashmir,33.64456,75.01923
132634,Kulittalai,Tamil Nadu,10.93487,78.41251
132635,Kulpahar,Uttar Pradesh,25.32007,79.63931
132636,Kulu,Himachal Pradesh,32.0,77.25
132637,Kumaralingam,Tamil Nadu,10.48936,77.3499
132638,Kumbakonam,Tamil Nadu,10.96209,79.39124
132639,Kumbalam,Kerala,9.9063,76.31127
132640,Kumbhraj,Madhya Pradesh,24.37338,77.04841
132641,Kumhari,Chhattisgarh,21.26667,81.51667
132642,Kumsi,Karnataka,14.05455,75.39992
132643,Kumta,Karnataka,14.42853,74.4189
132644,Kunda,Uttar Pradesh,25.71702,81.51396
132645,Kundarkhi,Uttar Pradesh,28.68304,78.78559
132646,Kundgol,Karnataka,15.25612,75.24735
132647,Kundla,Gujarat,21.34222,71.30633
132648,Kunigal,Karnataka,13.02319,77.02518
132649,Kunnamangalam,Kerala,11.30459,75.87772
132650,Kunnamkulam,Kerala,10.64667,76.06695
132651,Kunnattur,Tamil Nadu,12.34782,78.51046
132652,Kunnumma,Kerala,9.35672,76.41343
132653,Kuppam,Andhra Pradesh,12.74931,78.34189
132654,Kupwara,Jammu and Kashmir,34.53193,74.26605
132656,Kurandvad,Maharashtra,16.68317,74.58892
132657,Kurduvadi,Maharashtra,18.09339,75.41567
132658,Kurgunta,Karnataka,17.19321,77.35772
132659,Kurinjippadi,Tamil Nadu,11.55028,79.59066
132660,Kurnool,Andhra Pradesh,15.58333,78.33333
132661,Kurud,Chhattisgarh,20.83073,81.72212
132662,Kurukshetra,Haryana,30.0,76.75
132663,Kurung Kumey,Arunachal Pradesh,27.99983,93.3924
132664,Kurara,Uttar Pradesh,25.98046,79.98984
132665,Kushinagar,Uttar Pradesh,26.74028,83.88889
132666,Kushtagi,Karnataka,15.75623,76.19112
132667,Kushalgarh,Rajasthan,23.19899,74.45074
132668,Kushalnagar,Karnataka,12.45795,75.95904
132669,Kutiatodu,Kerala,9.8,76.33333
132670,Kutiyana,Gujarat,21.6241,69.98494
132671,Kuttampuzha,Kerala,10.15033,76.73544
132672,Kuttalam,Tamil Nadu,8.9303,77.26951
132673,Kuzhithurai,Tamil Nadu,8.31792,77.19192
132674,Kyathampalle,Telangana,19.66781,78.5289
132675,Kyelang,Himachal Pradesh,32.5717,77.02448
132676,Kadipur,Uttar Pradesh,26.16779,82.37028
132677,Kagal,Maharashtra,16.57702,74.31544
132678,Kakinada,Andhra Pradesh,16.96036,82.23809
132679,Kakori,Uttar Pradesh,26.868,80.7857
132680,Kalikapur,Jharkhand,22.61662,86.2881
132681,Kalka,Himachal Pradesh,30.83982,76.94065
132682,Kalol,Gujarat,22.60777,73.46272
132683,Kalpi,Uttar Pradesh,26.11667,79.73333
132684,Kalundri,Maharashtra,18.9802,73.12708
132685,Kaladhungi,,29.28351,79.351
132686,Kalagarh Project Colony,,29.4778,78.78449
132687,Kalahandi,Odisha,19.75,83.0
132688,Kalanwali,Haryana,29.83573,74.9717
132689,Kalavad,Gujarat,22.20789,70.38343
132690,Kalinagar,Uttar Pradesh,28.62019,80.08152
132691,Kamalapuram,Andhra Pradesh,14.5983,78.66948
132692,Kaman,Rajasthan,27.65791,77.26908
132693,Kamrup,Assam,26.22322,91.65344
132695,Kamakhyanagar,Odisha,20.93385,85.54489
132696,Kamareddi,Telangana,18.32001,78.34177
132697,Kandhla,Uttar Pradesh,29.32104,77.27101
132698,Kandla,Gujarat,23.03333,70.21667
132699,Kandra,Jharkhand,22.8517,86.05192
132700,Kandri,Maharashtra,21.4203,79.27663
132701,Kangar,Himachal Pradesh,32.09135,76.26267
132702,Kangra,Himachal Pradesh,32.16667,76.25
132703,Kanke,Jharkhand,23.43478,85.32059
132704,Kanker,Chhattisgarh,20.27193,81.49177
132705,Kankon,Goa,15.02698,74.04617
132706,Kankanhalli,Karnataka,12.54654,77.42005
132707,Kanhangad,Kerala,12.30814,75.10632
132708,Kanodar,Gujarat,24.08932,72.39354
132709,Kanor,Rajasthan,24.43437,74.26546
132711,Kant,Uttar Pradesh,27.81049,79.79185
132712,Kanth,Uttar Pradesh,29.05939,78.62951
132713,Kapren,Rajasthan,25.40529,76.07431
132714,Karaikkudi,Tamil Nadu,10.06615,78.76784
132715,Karaikal,Puducherry,10.92209,79.83353
132716,Karamadai,Tamil Nadu,11.24058,76.96009
132717,Karanja,Maharashtra,20.48273,77.48857
132718,Karbi Anglong,Assam,26.0,93.5
132719,Karkala,Karnataka,13.21428,74.99234
132720,Kasaragod,Kerala,12.49838,74.98959
132722,Kasganj,Uttar Pradesh,27.80882,78.64579
132723,Kathor,Gujarat,21.28854,72.9407
132724,Kati,Maharashtra,17.96137,75.88895
132725,Katol,Maharashtra,21.27388,78.5858
132726,Katpadi,Tamil Nadu,12.96951,79.14552
132727,Katras,Jharkhand,23.79752,86.29834
132728,Kattupputtur,Tamil Nadu,10.99385,78.21929
132729,Kavali,Andhra Pradesh,14.9163,79.99449
132730,Kaveripatnam,Tamil Nadu,12.42186,78.2188
132731,Kayankulam,Kerala,9.18173,76.50093
132732,Kil Bhuvanagiri,Tamil Nadu,11.44216,79.64763
132733,Kiranur,Tamil Nadu,10.56988,78.78682
132734,Kiratpur,Uttar Pradesh,29.50671,78.20613
132735,Kud,Jammu and Kashmir,33.07246,75.28727
132736,Kudligi,Karnataka,14.905,76.38527
132737,Kukatpally,Telangana,17.48486,78.41376
132738,Kumher,Rajasthan,27.31657,77.37079
132739,Lachhmangarh Sikar,Rajasthan,27.82294,75.02754
132740,Ladakh,Jammu and Kashmir,34.33333,77.41667
132741,Lahar,Madhya Pradesh,26.19401,78.94137
132742,Lakhimpur,Assam,27.35,94.25
132743,Lakhipur,Assam,24.79281,93.0091
132744,Lakhisarai,Bihar,25.2,86.2
132745,Lakhna,Uttar Pradesh,26.64822,79.1477
132746,Lakhnadon,Madhya Pradesh,22.60049,79.60094
132747,Lakhtar,Gujarat,22.85683,71.78844
132748,Lakhimpur,Uttar Pradesh,27.94822,80.77935
132749,Laksar,,29.7587,78.04148
132750,Lakshadweep,Lakshadweep,11.27333,74.04582
132751,Lakshettipet,Telangana,18.86667,79.21667
132752,Lakshmeshwar,Karnataka,15.12689,75.46935
132753,Lal Bahadur Nagar,Telangana,17.34769,78.55757
132754,Lalgudi,Tamil Nadu,10.87419,78.81935
132755,Lalitpur,Uttar Pradesh,24.5,78.5
132756,Lansdowne,,29.84183,78.68014
132757,Lar,Uttar Pradesh,26.20394,83.96906
132758,Latehar,Jharkhand,23.75,84.4
132759,Latur,Maharashtra,18.4,76.8
132760,Laungowal,Punjab,30.19393,75.68089
132761,Lawngtlai,Mizoram,22.53,92.9
132762,Leh,Ladakh,34.16504,77.58402
132763,Leteri,Madhya Pradesh,24.05979,77.40858
132764,Limbdi,Gujarat,22.56507,71.81076
132765,Lingsugur,Karnataka,16.15876,76.52174
132766,Lodhikheda,Madhya Pradesh,21.58235,78.85911
132767,Lohaghat,,29.40356,80.08965
132768,Lohardaga,Jharkhand,23.5,84.6
132769,Lohit District,Arunachal Pradesh,27.84012,96.19521
132770,Lohogaon,Maharashtra,18.59921,73.92701
132772,Loharu,Haryana,28.42993,75.80779
132773,Lonavla,Maharashtra,18.75275,73.40575
132774,Londa,Karnataka,15.46907,74.51906
132775,Loni,Uttar Pradesh,28.75143,77.29023
132776,Lonar,Maharashtra,19.98533,76.52046
132777,Lormi,Chhattisgarh,22.27434,81.70181
132778,Losal,Rajasthan,27.4,74.91667
132779,Lower Dibang Valley,Arunachal Pradesh,28.37258,95.8804
132780,Lower Subansiri,Arunachal Pradesh,27.62554,93.93908
132781,Luckeesarai,Bihar,25.1765,86.0947
132782,Lucknow,Uttar Pradesh,26.83928,80.92313
132783,Lucknow District,Uttar Pradesh,26.75,81.0
132785,Ludhiana,Punjab,30.91204,75.85379
132786,Lumding Railway Colony,Assam,25.74903,93.16998
132787,Lunglei,Mizoram,22.9,92.75
132788,Ladnun,Rajasthan,27.65312,74.39993
132789,Ladwa,Haryana,29.9935,77.04563
132790,Laharpur,Uttar Pradesh,27.70827,80.90256
132791,Lahul and Spiti,Himachal Pradesh,32.5,77.83333
132792,Lakheri,Rajasthan,25.67237,76.17692
132793,Lala,Assam,24.55418,92.61592
132794,Lalam,Kerala,9.71667,76.7
132795,Lalganj,Bihar,25.86894,85.17394
132796,Lalganj,Uttar Pradesh,25.93182,81.70478
132797,Lalpur,Gujarat,22.19073,69.96351
132798,Lalsot,Rajasthan,26.55951,76.32915
132799,Lanja,Maharashtra,16.86086,73.54993
132800,Lasalgaon,Maharashtra,20.1427,74.23946
132802,Lathi,Gujarat,21.7231,71.38843
132803,Lawar Khas,Uttar Pradesh,29.11091,77.77767
132804,Lunavada,Gujarat,23.12841,73.61043
132805,Machhlishahr,Uttar Pradesh,25.68564,82.41106
132806,Machilipatnam,Andhra Pradesh,16.18747,81.13888
132807,Madambakkam,Tamil Nadu,12.8525,80.04667
132808,Madanapalle,Andhra Pradesh,13.5503,78.50288
132809,Maddagiri,Karnataka,13.66035,77.21239
132810,Maddur,Karnataka,12.58283,77.04294
132811,Madgaon,Goa,15.27501,73.95786
132812,Madhepura,Bihar,25.8,87.0
132814,Madhogarh,Madhya Pradesh,24.56401,80.91126
132815,Madhubani,Bihar,26.35367,86.07169
132816,Madhupur,Jharkhand,24.27419,86.63929
132817,Madikeri,Karnataka,12.42602,75.7382
132818,Madipakkam,Tamil Nadu,12.96226,80.19864
132819,Madukkarai,Tamil Nadu,10.90568,76.96344
132820,Madukkur,Tamil Nadu,10.48098,79.39939
132821,Madurai,Tamil Nadu,9.89,78.03
132822,Madurantakam,Tamil Nadu,12.51167,79.88485
132823,Maghar,Uttar Pradesh,26.75586,83.12773
132824,Mahabubabad,Telangana,17.6004,80.00543
132825,Maham,Haryana,28.96912,76.29495
132826,Maharajganj,Uttar Pradesh,27.16945,83.50667
132827,Mahasamund,Chhattisgarh,21.2,82.5
132828,Mahbubnagar,Telangana,16.63171,77.75556
132830,Mahe,Puducherry,11.7,75.53333
132831,Mahemdavad,Gujarat,22.82359,72.75551
132832,Mahendragarh,Haryana,28.25,76.16667
132833,Maheshwar,Madhya Pradesh,22.17592,75.58715
132834,Mahesana,Gujarat,23.66667,72.5
132835,Mahgawan,Madhya Pradesh,26.49471,78.61593
132836,Mahmudabad,Uttar Pradesh,27.29191,81.11775
132837,Mahoba,Uttar Pradesh,25.2921,79.87242
132839,Maholi,Uttar Pradesh,27.66368,80.47371
132840,Mahroni,Uttar Pradesh,24.58624,78.72771
132841,Mahudha,Gujarat,22.82082,72.94032
132842,Mahur,Assam,25.18305,93.11342
132843,Mahwah,Rajasthan,27.04594,76.93152
132844,Mahabaleshwar,Maharashtra,17.56,73.4
132845,Mahaban,Uttar Pradesh,27.43262,77.74338
132846,Mahad,Maharashtra,18.08333,73.41667
132847,Mahalingpur,Karnataka,16.3888,75.10873
132849,Maharajgani,Bihar,26.11017,84.50365
132852,Mahe,Kerala,11.70172,75.53474
132853,Maibong,Assam,25.30125,93.13811
132854,Maihar,Madhya Pradesh,24.26594,80.76063
132855,Mailani,Uttar Pradesh,28.29088,80.3438
132856,Maindargi,Maharashtra,17.45739,76.2932
132857,Mainpuri,Uttar Pradesh,27.16667,79.0
132858,Mairang,Meghalaya,25.56165,91.63602
132859,Mairwa,Bihar,26.23218,84.16349
132860,Majholi,Madhya Pradesh,23.50114,79.92396
132861,Majitha,Punjab,31.75711,74.95891
132862,Makhu,Punjab,31.10335,74.99631
132863,Makrana,Rajasthan,27.04361,74.72445
132864,Maksi,Madhya Pradesh,23.25999,76.14567
132866,Malappuram,Kerala,11.0,76.16667
132867,Malaut,Punjab,30.21121,74.4818
132868,Malavalli,Karnataka,12.38556,77.06045
132869,Malhargarh,Madhya Pradesh,24.28286,74.99024
132870,Malkajgiri,Telangana,17.44781,78.52633
132871,Malkangiri,Odisha,18.25,81.95
132872,Malkapur,Maharashtra,17.26214,74.17574
132873,Malkera,Jharkhand,23.78213,86.28767
132875,Mallasamudram,Tamil Nadu,11.49333,78.03119
132876,Mallapuram,Tamil Nadu,11.98231,78.24796
132877,Malpe,Karnataka,13.34962,74.70394
132878,Malihabad,Uttar Pradesh,26.92223,80.71078
132879,Mamit,Mizoram,23.78492,92.46939
132880,Manali,Tamil Nadu,13.16667,80.26667
132881,Manalurpettai,Tamil Nadu,12.00788,79.09184
132882,Manamadurai,Tamil Nadu,9.67318,78.47096
132883,Manappakkam,Tamil Nadu,13.01083,80.16861
132884,Manapparai,Tamil Nadu,10.60772,78.42582
132885,Manavalakurichi,Tamil Nadu,8.14776,77.30552
132886,Manchar,Maharashtra,19.00436,73.94346
132887,Mancheral,Telangana,18.87074,79.42863
132888,Mandamarri,Telangana,18.96506,79.47475
132889,Mandapam,Tamil Nadu,9.27571,79.12362
132890,Mandapeta,Andhra Pradesh,16.86254,81.92921
132891,Mandasa,Andhra Pradesh,18.8683,84.46296
132892,Mandholi Kalan,Haryana,28.7085,75.68296
132893,Mandi,Himachal Pradesh,31.71194,76.93273
132894,Mandideep,Madhya Pradesh,23.08166,77.53328
132895,Mandla,Madhya Pradesh,22.64041,80.51344
132897,Mandsaur,Madhya Pradesh,24.33333,75.25
132898,Mandya,Karnataka,12.5223,76.89746
132899,Mandawar,Uttar Pradesh,29.48655,78.12732
132900,Mandawar,Rajasthan,27.86374,76.54999
132901,Maner,Bihar,25.64602,84.87291
132902,Mangalagiri,Andhra Pradesh,16.43083,80.56815
132903,Mangalam,Tamil Nadu,9.76473,78.64037
132904,Mangaldai,Assam,26.44212,92.03047
132905,Mangaluru,Karnataka,12.91723,74.85603
132906,Mangan,Sikkim,27.50965,88.52206
132907,Mangawan,Madhya Pradesh,24.66754,81.54644
132908,Manglaur,,29.79094,77.87836
132909,Mangrul Pir,Maharashtra,20.31379,77.34178
132910,Maniar,Uttar Pradesh,25.98546,84.17233
132911,Manihari,Bihar,25.33891,87.61998
132912,Manipal,Karnataka,13.35,74.78333
132913,Manjeri,Kerala,11.12018,76.11996
132914,Manjhanpur,Uttar Pradesh,25.53046,81.37566
132915,Manjeshwaram,Kerala,12.71287,74.88857
132916,Mankachar,Meghalaya,25.53347,89.86373
132917,Mankapur,Uttar Pradesh,27.05189,82.22961
132918,Manmad,Maharashtra,20.25334,74.43755
132919,Mannargudi,Tamil Nadu,10.66626,79.45064
132920,Mannarakkat,Kerala,10.99223,76.46418
132921,Manohar Thana,Rajasthan,24.24,76.80182
132922,Manoharpur,Rajasthan,27.29769,75.9495
132923,Manoharpur,Jharkhand,22.37456,85.19234
132924,Manor,Maharashtra,19.7244,72.90966
132926,Mansar,Maharashtra,21.39602,79.2635
132927,Manthani,Telangana,18.65087,79.66501
132928,Manuguru,Telangana,17.98102,80.7547
132929,Manali,Himachal Pradesh,32.2574,77.17481
132930,Manasa,Madhya Pradesh,24.47764,75.14095
132931,Manawar,Madhya Pradesh,22.23566,75.08917
132932,Marakkanam,Tamil Nadu,12.19214,79.94193
132933,Marayur,Kerala,10.27641,77.16205
132934,Margherita,Arunachal Pradesh,27.28482,95.66796
132935,Marhaura,Bihar,25.97349,84.86796
132936,Mariahu,Uttar Pradesh,25.60404,82.60379
132937,Mariani,Assam,26.65725,94.31529
132938,Masaurhi Buzurg,Bihar,25.35417,85.03195
132939,Masinigudi,Tamil Nadu,11.56831,76.64087
132940,Mataundh,Uttar Pradesh,25.43594,80.15653
132941,Mathura,Uttar Pradesh,27.63333,77.58333
132942,Mattanur,Kerala,11.93018,75.57152
132943,Mau,Madhya Pradesh,26.26584,78.67108
132944,Mau,Uttar Pradesh,26.0294,83.50756
132945,Mau Aimma,Uttar Pradesh,25.69515,81.92336
132946,Maudaha,Uttar Pradesh,25.68312,80.11419
132947,Mauganj,Madhya Pradesh,24.66721,81.87339
132948,Maur Mandi,Punjab,30.08333,75.25
132950,Mavoor,Kerala,11.26667,75.91667
132951,Mawana,Uttar Pradesh,29.10288,77.92199
132952,Mayiladuthurai,Tamil Nadu,11.10354,79.655
132953,Imphal West,Manipur,24.60998,93.88873
132954,Mayurbhanj,Odisha,21.75,86.5
132955,Medak,Telangana,17.75,78.25
132956,Medchal,Telangana,17.62972,78.48139
132957,Medchal Malkajgiri,Telangana,17.60644,78.54007
132958,Meerut,Uttar Pradesh,28.91667,77.68333
132959,Meethari Marwar,Rajasthan,27.57615,74.68661
132960,Meghraj,Gujarat,23.49805,73.51352
132961,Mehekar,Maharashtra,20.1505,76.56841
132962,Mehnagar,Uttar Pradesh,25.87889,83.11611
132963,Mehndawal,Uttar Pradesh,26.97579,83.10995
132964,Melukote,Karnataka,12.66258,76.64861
132965,Melur,Tamil Nadu,10.03241,78.3393
132966,Mendarda,Gujarat,21.32112,70.44078
132967,Merta,Rajasthan,26.64859,74.03414
132969,Mettuppalaiyam,Tamil Nadu,11.16806,78.44944
132970,Mettur,Tamil Nadu,11.78796,77.8008
132971,Mhasla,Maharashtra,18.1334,73.11162
132972,Mhasvad,Maharashtra,17.63359,74.78773
132973,Mihona,Madhya Pradesh,26.28373,78.98048
132974,Milak,Uttar Pradesh,28.61031,79.16997
132975,Mirialguda,Telangana,16.8722,79.56247
132976,Mirzapur,Uttar Pradesh,25.1449,82.56534
132977,Misrikh,Uttar Pradesh,27.43137,80.53157
132978,Modasa,Gujarat,23.46253,73.29857
132979,Moga,Punjab,30.80376,75.14938
132980,Mohali,Punjab,30.67995,76.72211
132981,Mohanpur,Uttar Pradesh,28.25261,80.24498
132982,Mohanur,Tamil Nadu,11.05936,78.13965
132983,Mohgaon,Madhya Pradesh,21.63941,78.73638
132984,Mohiuddi nagar,Bihar,25.57374,85.66944
132985,Mohpa,Maharashtra,21.31012,78.82969
132986,Mohan,Uttar Pradesh,26.78008,80.67497
132988,Mokameh,Bihar,25.39662,85.9219
132989,Mokokchung,Nagaland,26.31393,94.51675
132990,Mon,Nagaland,26.75,94.83333
132991,Monghyr,Bihar,25.37459,86.47455
132992,Moram,Maharashtra,17.78812,76.47077
132993,Morbi,Gujarat,22.81731,70.8377
132994,Morena,Madhya Pradesh,26.16667,77.5
132995,Morigaon,Assam,26.25213,92.34238
132996,Morinda,Punjab,30.79014,76.49883
132997,Morjim,Goa,15.63097,73.73903
132998,Mormugao,Goa,15.38914,73.81491
132999,Morsi,Maharashtra,21.3403,78.01258
133000,Morwa,Gujarat,22.90469,73.83912
133001,Moradabad,Uttar Pradesh,28.8525,78.79703
133002,Moranha,Assam,27.18735,94.91557
133003,Morar,Madhya Pradesh,26.2264,78.22482
133004,Moth,Uttar Pradesh,25.72595,78.95029
133005,Mothihari,Bihar,26.64862,84.91656
133006,Mowad,Maharashtra,21.46475,78.45103
133007,Mubarakpur,Uttar Pradesh,26.08866,83.29088
133008,Muddebihal,Karnataka,16.33782,76.13173
133009,Mudgal,Karnataka,16.01191,76.44203
133010,Mudgere,Karnataka,13.13353,75.6416
133011,Mudhol,Karnataka,16.33354,75.28305
133012,Mudkhed,Maharashtra,19.15657,77.50304
133013,Mudukulattur,Tamil Nadu,9.34169,78.51388
133014,Mughal Sarai,Uttar Pradesh,25.28307,83.11968
133015,Mugma,Jharkhand,23.77015,86.72746
133016,Muhammadabad,Uttar Pradesh,25.61907,83.75576
133017,Mukerian,Punjab,31.95394,75.61716
133018,Mukher,Maharashtra,18.70636,77.36795
133019,Sri Muktsar Sahib,Punjab,30.47426,74.5166
133020,Mulbagal,Karnataka,13.16352,78.39346
133021,Mulgund,Karnataka,15.2807,75.52132
133022,Multai,Madhya Pradesh,21.77463,78.25756
133023,Muluppilagadu,Kerala,11.79788,75.45111
133024,Mumbai,Maharashtra,19.07283,72.88261
133025,Mumbai Suburban,Maharashtra,19.12636,72.84897
133026,Mundargi,Karnataka,15.20677,75.8839
133027,Mundgod,Karnataka,14.97144,75.03658
133028,Mundi,Madhya Pradesh,22.06693,76.49326
133029,Mundra,Gujarat,22.83918,69.7219
133030,Mungaoli,Madhya Pradesh,24.40837,78.09588
133031,Mungeli,Chhattisgarh,22.06566,81.68543
133032,Munger,Bihar,25.36099,86.46515
133033,Munirabad,Karnataka,15.30928,76.3383
133034,Munnar,Kerala,10.08818,77.06239
133035,Murbad,Maharashtra,19.25395,73.38993
133036,Murgud,Maharashtra,16.39604,74.19142
133037,Murliganj,Bihar,25.8969,86.99577
133038,Mursan,Uttar Pradesh,27.57788,77.94091
133039,Murtajapur,Maharashtra,20.73299,77.36694
133040,Murud (Raigad),Maharashtra,18.32817,72.9621
133041,Murudeshwara,Karnataka,14.0943,74.4845
133042,Murwara,Madhya Pradesh,23.83776,80.39405
133043,Muradnagar,Uttar Pradesh,28.78069,77.49865
133044,Mushabani,Jharkhand,22.51135,86.45713
133045,Musiri,Tamil Nadu,10.95299,78.44427
133046,Mussoorie,,30.45498,78.07068
133047,Mustafabad,Haryana,30.2022,77.14873
133048,Musafir-Khana,Uttar Pradesh,26.37837,81.79607
133049,Muttupet,Tamil Nadu,10.39505,79.49353
133050,Muvattupuzha,Kerala,9.97985,76.57381
133051,Muzaffarnagar,Uttar Pradesh,29.45,77.58333
133052,Muzaffarpur,Bihar,26.16667,85.41667
133053,Mysuru,Karnataka,12.23,76.42
133054,Machalpur,Madhya Pradesh,24.12767,76.31672
133055,Macherla,Andhra Pradesh,16.47635,79.43533
133056,Machhiwara,Punjab,30.91557,76.20016
133057,Madhoganj,Uttar Pradesh,27.11807,80.14058
133058,Madhogarh,Uttar Pradesh,26.27522,79.1859
133059,Madugula,Andhra Pradesh,17.91589,82.81578
133060,Magadi,Karnataka,12.95706,77.22374
133061,Magam,Jammu and Kashmir,34.09256,74.59016
133062,Majalgaon,Maharashtra,19.15988,76.20832
133063,Makhjan,Maharashtra,17.2698,73.50031
133064,Makum,Assam,27.48652,95.43646
133065,Malegaon,Maharashtra,20.54966,74.53462
133066,Malerkotla,Punjab,30.5309,75.87949
133067,Mallur,Tamil Nadu,11.54424,78.14078
133068,Malpur,Gujarat,23.36035,73.46595
133069,Malpura,Rajasthan,26.2838,75.36458
133070,Malvan,Maharashtra,16.05981,73.4629
133071,Malur,Karnataka,13.00322,77.93798
133072,Mandal,Rajasthan,25.44126,74.56979
133073,Mandal,Gujarat,23.28865,71.91854
133074,Mandalgarh,Rajasthan,25.19407,75.07215
133075,Mandleshwar,Madhya Pradesh,22.17598,75.65995
133076,Mandvi,Gujarat,22.83282,69.35237
133077,Mangrol,Gujarat,21.12268,70.11484
133078,Mangrol,Rajasthan,25.33061,76.50973
133079,Manikpur,Uttar Pradesh,25.06083,81.09961
133080,Manpur,Madhya Pradesh,22.43151,75.62107
133081,Mansa,Gujarat,23.42564,72.65739
133082,Mansa,Punjab,29.98844,75.40167
133083,Manvi,Karnataka,15.99126,77.05034
133084,Manwat,Maharashtra,19.30133,76.49735
133085,Manavadar,Gujarat,21.49813,70.13775
133086,Mapuca,Goa,15.59154,73.80898
133087,Marahra,Uttar Pradesh,27.7368,78.56891
133088,Markapur,Andhra Pradesh,15.73534,79.26848
133089,Marandahalli,Tamil Nadu,12.38826,78.00316
133090,Matheran,Maharashtra,18.98281,73.2652
133091,Mattur,Tamil Nadu,11.32147,79.20245
133092,Mavelikara,Kerala,9.25929,76.55642
133093,Mayakonda,Karnataka,14.28894,76.08305
133094,Minjur,Tamil Nadu,13.27951,80.25815
133095,Mirganj,Uttar Pradesh,28.54012,79.20817
133096,Miranpur,Uttar Pradesh,29.29026,77.94939
133097,Miranpur Katra,Uttar Pradesh,28.02963,79.66778
133098,Mudbidri,Karnataka,13.06653,74.99525
